path	kind	size_bytes	mtime_utc
outputs/experiments/1040_coordinate_optimizer_variable_depth_radius_seed63245986_target1_sources5_txrx52p5_ringdown050_objectives/figures/system_scene_geometry.png	file	114728	2026-06-10T22:28:43.372350+00:00
outputs/experiments/1040_coordinate_optimizer_variable_depth_radius_seed63245986_target1_sources5_txrx52p5_ringdown050_objectives/run_manifest.json	file	48677	2026-06-08T05:11:34.053876+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/README.md	file	3475	2026-06-08T05:24:37.261328+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1304	2026-06-08T05:22:23.066003+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	3021	2026-06-08T05:22:23.066419+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	32433	2026-06-08T05:22:23.066562+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	278	2026-06-08T05:22:23.066948+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/coordinate_step_01_target_0_candidates.csv	file	3290	2026-06-08T05:22:23.065852+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2287	2026-06-11T00:28:28.439183+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180743	2026-06-08T05:22:23.146003+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1534	2026-06-10T23:36:19.266499+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2182	2026-06-10T22:28:43.275232+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md	file	2920	2026-06-11T00:28:28.439321+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/figures/coordinate_confidence_margins.png	file	66106	2026-06-08T05:22:23.128003+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif	file	1254084	2026-06-11T00:28:28.010673+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/figures/source_pulse_noise_context.png	file	517229	2026-06-10T23:36:17.008417+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/figures/system_scene_geometry.png	file	115116	2026-06-10T22:28:41.974345+00:00
outputs/experiments/1041_coordinate_optimizer_variable_depth_radius_seed102334155_target0_sources8_txrx60_ringdown050_objectives/run_manifest.json	file	48771	2026-06-08T05:22:23.151002+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/README.md	file	3520	2026-06-08T05:31:38.324044+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1332	2026-06-08T05:29:18.173366+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	3030	2026-06-08T05:29:18.173441+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	32496	2026-06-08T05:29:18.173584+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	278	2026-06-08T05:29:18.173977+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv	file	3297	2026-06-08T05:29:18.172877+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2273	2026-06-11T00:28:24.589678+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180884	2026-06-08T05:29:18.256366+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1536	2026-06-10T23:36:16.787403+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2129	2026-06-10T22:28:41.878274+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md	file	2936	2026-06-11T00:28:24.589821+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/figures/coordinate_confidence_margins.png	file	66152	2026-06-08T05:29:18.237366+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif	file	1212440	2026-06-11T00:28:24.156716+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/figures/source_pulse_noise_context.png	file	514518	2026-06-10T23:36:14.530259+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/figures/system_scene_geometry.png	file	114508	2026-06-10T22:28:40.597340+00:00
outputs/experiments/1042_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources5_txrx60_ringdown050_objectives/run_manifest.json	file	48871	2026-06-08T05:29:18.264474+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/README.md	file	3543	2026-06-08T05:40:57.036153+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1331	2026-06-08T05:38:28.836577+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	3032	2026-06-08T05:38:28.836653+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	32501	2026-06-08T05:38:28.836798+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	278	2026-06-08T05:38:28.837197+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv	file	3306	2026-06-08T05:38:28.836076+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2273	2026-06-11T00:28:20.718524+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180915	2026-06-08T05:38:28.921677+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1535	2026-06-10T23:36:14.308762+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2143	2026-06-10T22:28:40.500884+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md	file	2935	2026-06-11T00:28:20.718675+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/figures/coordinate_confidence_margins.png	file	66177	2026-06-08T05:38:28.902676+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif	file	1242127	2026-06-11T00:28:20.288760+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/figures/source_pulse_noise_context.png	file	515194	2026-06-10T23:36:12.043100+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/figures/system_scene_geometry.png	file	114957	2026-06-10T22:28:39.213336+00:00
outputs/experiments/1043_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources7_txrx60_ringdown050_objectives/run_manifest.json	file	48971	2026-06-08T05:38:28.929755+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/README.md	file	3551	2026-06-08T05:52:49.450392+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1312	2026-06-08T05:50:28.964820+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	3025	2026-06-08T05:50:28.964894+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	32489	2026-06-08T05:50:28.965036+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	278	2026-06-08T05:50:28.965437+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/coordinate_step_01_target_2_candidates.csv	file	3295	2026-06-08T05:50:28.963334+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2273	2026-06-11T00:28:16.895792+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180857	2026-06-08T05:50:29.055336+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1536	2026-06-10T23:36:11.820314+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2180	2026-06-10T22:28:39.110336+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/figures/FIGURE_NOTES.md	file	2848	2026-06-11T00:28:16.895949+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/figures/coordinate_confidence_margins.png	file	66085	2026-06-08T05:50:29.037335+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/figures/geometric_wave_propagation.gif	file	1313847	2026-06-11T00:28:16.465804+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/figures/source_pulse_noise_context.png	file	515488	2026-06-10T23:36:09.555940+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/figures/system_scene_geometry.png	file	116389	2026-06-10T22:28:37.809331+00:00
outputs/experiments/1044_coordinate_optimizer_variable_depth_radius_seed102334155_target2_sources9_txrx60_ringdown050_objectives/run_manifest.json	file	49071	2026-06-08T05:50:29.063291+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/README.md	file	3520	2026-06-08T05:59:45.074114+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_confidence_report.csv	file	1333	2026-06-08T05:57:24.438509+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_objective_diagnostics.csv	file	3027	2026-06-08T05:57:24.438582+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_objective_top_candidates.csv	file	32472	2026-06-08T05:57:24.438724+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_state_history.csv	file	278	2026-06-08T05:57:24.439111+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/coordinate_step_01_target_1_candidates.csv	file	3305	2026-06-08T05:57:24.438018+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/geometric_wave_propagation_summary.json	file	2273	2026-06-11T00:28:13.087521+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/multi_rebar_coordinate_optimizer_summary.json	file	180849	2026-06-08T05:57:24.522134+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/source_pulse_noise_context_summary.json	file	1536	2026-06-10T23:36:09.335138+00:00
outputs/experiments/1045_coordinate_optimizer_variable_depth_radius_seed102334155_target1_sources5_txrx60_ringdown050_objectives/data/system_scene_geometry_summary.json	file	2130	2026-06-10T22:28:37.711702+00:00
